Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Response,MainVerb,VerbList,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Reg_Numerical,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea,FofA,Token_Differential,FofA_Std,FofA_Prod_Std,FofA_Comp_Std,AoA_ENG_Std,DELE_Std,Token_Main_Std,Token_Differential_Std,Token_Pret_Std,Token_Sub_Std,LOR_Std
HSP33,86,Male,Heritage,Simultaneous,26,2,0,0,0,29,5,43,Advanced,Advanced,15,15,A,8P,26,1,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#06: viajar,78141,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,30,NA,0.313962950091113,0.4692729726076151,0.13686755175710885,-0.3177842795233405,0.9928414940065595,0.638273111008015,NA,NA,-0.896953313808717,-0.45863360688636673
HSP35,88,Female,Heritage,Simultaneous,25,2,0,0,2.5,36,4,37,Intermediate,Intermediate,17,17,A,3P,21,0,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#02: enviar,766523,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,34,NA,0.9796438885754346,1.1339936737642795,0.7136050340040457,-0.3177842795233405,-0.020673692866566257,0.638273111008015,NA,NA,1.111967137318555,3.6817743457635435
HSP35,88,Female,Heritage,Simultaneous,25,2,0,0,2.5,36,4,37,Intermediate,Intermediate,17,17,A,8P,26,1,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#06: viajar,78141,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,34,NA,0.9796438885754346,1.1339936737642795,0.7136050340040457,-0.3177842795233405,-0.020673692866566257,0.638273111008015,NA,NA,-0.896953313808717,3.6817743457635435
HSP41,91,Male,Heritage,Simultaneous,18,2,0,0,0,29,3,39,Intermediate,Intermediate,6,7,B,8P,25,1,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#06: viajar,78141,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,13,NA,-2.515181038467254,-2.521970182597375,-2.1700823772306386,-0.3177842795233405,0.317164702757809,0.638273111008015,NA,NA,-0.896953313808717,-0.45863360688636673
HSP41,91,Male,Heritage,Simultaneous,18,2,0,0,0,29,3,39,Intermediate,Intermediate,6,7,B,3P,30,0,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#02: enviar,766523,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,13,NA,-2.515181038467254,-2.521970182597375,-2.1700823772306386,-0.3177842795233405,0.317164702757809,0.638273111008015,NA,NA,1.111967137318555,-0.45863360688636673
HSP47,100,Male,Heritage,Simultaneous,20,2,0,0,0,30,3,34,Intermediate,Intermediate,14,11,B,8P,25,0,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#06: viajar,78141,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,25,NA,-0.518138223014289,0.13691262202928284,-1.0166074127367648,-0.3177842795233405,-0.5274312863031292,0.638273111008015,NA,NA,-0.896953313808717,-0.45863360688636673
HSP47,100,Male,Heritage,Simultaneous,20,2,0,0,0,30,3,34,Intermediate,Intermediate,14,11,B,3P,30,0,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#02: enviar,766523,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,25,NA,-0.518138223014289,0.13691262202928284,-1.0166074127367648,-0.3177842795233405,-0.5274312863031292,0.638273111008015,NA,NA,1.111967137318555,-0.45863360688636673
HSP51,105,Female,Heritage,Simultaneous,21,2,0,0,0,40,3,38,Intermediate,Intermediate,13,13,A,3P,21,0,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#02: enviar,766523,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,26,NA,-0.35171798839320856,-0.19544772854904938,-0.439869930489828,-0.3177842795233405,0.1482455049456214,0.638273111008015,NA,NA,1.111967137318555,-0.45863360688636673
HSP51,105,Female,Heritage,Simultaneous,21,2,0,0,0,40,3,38,Intermediate,Intermediate,13,13,A,8P,26,1,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#06: viajar,78141,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,26,NA,-0.35171798839320856,-0.19544772854904938,-0.439869930489828,-0.3177842795233405,0.1482455049456214,0.638273111008015,NA,NA,-0.896953313808717,-0.45863360688636673
HSP52,106,Female,Heritage,Simultaneous,21,2,0,0,0,35,2,43,Advanced,Native Range,13,12,A,3P,21,1,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#02: enviar,766523,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,25,NA,-0.518138223014289,-0.19544772854904938,-0.7282386716132964,-0.3177842795233405,0.9928414940065595,0.638273111008015,NA,NA,1.111967137318555,-0.45863360688636673
HSP52,106,Female,Heritage,Simultaneous,21,2,0,0,0,35,2,43,Advanced,Native Range,13,12,A,8P,26,1,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#06: viajar,78141,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,25,NA,-0.518138223014289,-0.19544772854904938,-0.7282386716132964,-0.3177842795233405,0.9928414940065595,0.638273111008015,NA,NA,-0.896953313808717,-0.45863360688636673
HSP56,114,Female,Heritage,Simultaneous,22,2,0,0,0,24,1,31,Intermediate,Intermediate,12,12,B,8P,25,0,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#06: viajar,78141,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,24,NA,-0.6845584576353694,-0.5278080791273816,-0.7282386716132964,-0.3177842795233405,-1.034188879739692,0.638273111008015,NA,NA,-0.896953313808717,-0.45863360688636673
HSP56,114,Female,Heritage,Simultaneous,22,2,0,0,0,24,1,31,Intermediate,Intermediate,12,12,B,3P,30,0,#03: permitir,permitir,935997,NA,NA,Regular,1,Canonical,#02: enviar,766523,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,24,NA,-0.6845584576353694,-0.5278080791273816,-0.7282386716132964,-0.3177842795233405,-1.034188879739692,0.638273111008015,NA,NA,1.111967137318555,-0.45863360688636673
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,B,4P,20,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,23,NA,-0.8509786922564497,-1.192528780284046,-0.439869930489828,-0.3177842795233405,1.3306798896309349,1.2949454577067174,NA,NA,0.5995943958394542,-0.044592811621375746
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,B,6P,45,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,23,NA,-0.8509786922564497,-1.192528780284046,-0.439869930489828,-0.3177842795233405,1.3306798896309349,1.2949454577067174,NA,NA,-1.042749771034309,-0.044592811621375746
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,B,4P,20,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,25,NA,-0.518138223014289,-0.5278080791273816,-0.439869930489828,-0.3177842795233405,0.1482455049456214,1.2949454577067174,NA,NA,0.5995943958394542,-0.45863360688636673
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,B,6P,45,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,25,NA,-0.518138223014289,-0.5278080791273816,-0.439869930489828,-0.3177842795233405,0.1482455049456214,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
HSP04,23,Female,Heritage,Simultaneous,21,2,0,0,0.33,37,3,40,Advanced,Advanced,15,16,A,6P,6,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,31,NA,0.48038318471219343,0.4692729726076151,0.4252362928805773,-0.3177842795233405,0.4860839005699967,1.2949454577067174,NA,NA,-1.042749771034309,0.08790024286342141
HSP04,23,Female,Heritage,Simultaneous,21,2,0,0,0.33,37,3,40,Advanced,Advanced,15,16,A,4P,31,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,31,NA,0.48038318471219343,0.4692729726076151,0.4252362928805773,-0.3177842795233405,0.4860839005699967,1.2949454577067174,NA,NA,0.5995943958394542,0.08790024286342141
HSP05,18,Male,Heritage,Simultaneous,20,2,0,0,0,27,3,40,Advanced,Advanced,12,21,A,6P,6,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,33,NA,0.8132236539543543,-0.5278080791273816,1.8670799984979194,-0.3177842795233405,0.4860839005699967,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
HSP05,18,Male,Heritage,Simultaneous,20,2,0,0,0,27,3,40,Advanced,Advanced,12,21,A,4P,31,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,33,NA,0.8132236539543543,-0.5278080791273816,1.8670799984979194,-0.3177842795233405,0.4860839005699967,1.2949454577067174,NA,NA,0.5995943958394542,-0.45863360688636673
HSP06,3,Female,Heritage,Simultaneous,26,3,0,0,0,33,3,49,Advanced,Native Range,20,20,A,6P,6,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,40,NA,1.978165296301917,2.131074725499276,1.5787112573744508,-0.3177842795233405,2.0063566808796853,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
HSP06,3,Female,Heritage,Simultaneous,26,3,0,0,0,33,3,49,Advanced,Native Range,20,20,A,4P,31,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,40,NA,1.978165296301917,2.131074725499276,1.5787112573744508,-0.3177842795233405,2.0063566808796853,1.2949454577067174,NA,NA,0.5995943958394542,-0.45863360688636673
HSP09,35,Female,Heritage,Simultaneous,23,2,0,0,0.416,24,1,30,Intermediate,Intermediate,12,11,B,4P,20,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,23,NA,-0.8509786922564497,-0.5278080791273816,-1.0166074127367648,-0.3177842795233405,-1.2031080775518797,1.2949454577067174,NA,NA,0.5995943958394542,0.23033027643457826
HSP09,35,Female,Heritage,Simultaneous,23,2,0,0,0.416,24,1,30,Intermediate,Intermediate,12,11,B,6P,45,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,23,NA,-0.8509786922564497,-0.5278080791273816,-1.0166074127367648,-0.3177842795233405,-1.2031080775518797,1.2949454577067174,NA,NA,-1.042749771034309,0.23033027643457826
HSP11,26,Female,Heritage,Simultaneous,20,2,0,3,0,35,5,34,Intermediate,Intermediate,13,13,B,4P,20,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,26,NA,-0.35171798839320856,-0.19544772854904938,-0.439869930489828,3.6743807319886246,-0.5274312863031292,1.2949454577067174,NA,NA,0.5995943958394542,-0.45863360688636673
HSP11,26,Female,Heritage,Simultaneous,20,2,0,3,0,35,5,34,Intermediate,Intermediate,13,13,B,6P,45,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,26,NA,-0.35171798839320856,-0.19544772854904938,-0.439869930489828,3.6743807319886246,-0.5274312863031292,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
HSP13,34,Female,Heritage,Simultaneous,27,2,0,0,1.33,36,4,42,Advanced,Advanced,19,19,A,6P,6,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,38,NA,1.6453248270597562,1.798714374920944,1.2903425162509825,-0.3177842795233405,0.823922296194372,1.2949454577067174,NA,NA,-1.042749771034309,1.7440634239233854
HSP13,34,Female,Heritage,Simultaneous,27,2,0,0,1.33,36,4,42,Advanced,Advanced,19,19,A,4P,31,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,38,NA,1.6453248270597562,1.798714374920944,1.2903425162509825,-0.3177842795233405,0.823922296194372,1.2949454577067174,NA,NA,0.5995943958394542,1.7440634239233854
HSP14,39,Female,Heritage,Simultaneous,20,2,0,0,0.08,34,4,28,Intermediate,Intermediate,13,16,B,4P,20,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,29,NA,0.14754271547003261,-0.19544772854904938,0.4252362928805773,-0.3177842795233405,-1.540946473176255,1.2949454577067174,NA,NA,0.5995943958394542,-0.3261405524015696
HSP14,39,Female,Heritage,Simultaneous,20,2,0,0,0.08,34,4,28,Intermediate,Intermediate,13,16,B,6P,45,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,29,NA,0.14754271547003261,-0.19544772854904938,0.4252362928805773,-0.3177842795233405,-1.540946473176255,1.2949454577067174,NA,NA,-1.042749771034309,-0.3261405524015696
HSP15,41,Male,Heritage,Simultaneous,21,2,0,0,0.814,27,3,37,Intermediate,Intermediate,11,11,B,4P,20,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,22,NA,-1.01739892687753,-0.8601684297057138,-1.0166074127367648,-0.3177842795233405,-0.020673692866566257,1.2949454577067174,NA,NA,0.5995943958394542,0.889483222496444
HSP15,41,Male,Heritage,Simultaneous,21,2,0,0,0.814,27,3,37,Intermediate,Intermediate,11,11,B,6P,45,NA,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,22,NA,-1.01739892687753,-0.8601684297057138,-1.0166074127367648,-0.3177842795233405,-0.020673692866566257,1.2949454577067174,NA,NA,-1.042749771034309,0.889483222496444
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,6P,6,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,36,NA,1.3124843578175953,0.8016333231859473,1.5787112573744508,-0.3177842795233405,-1.2031080775518797,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,4P,31,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,36,NA,1.3124843578175953,0.8016333231859473,1.5787112573744508,-0.3177842795233405,-1.2031080775518797,1.2949454577067174,NA,NA,0.5995943958394542,-0.45863360688636673
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,6P,6,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,27,NA,-0.18529775377212818,-0.5278080791273816,0.13686755175710885,-0.3177842795233405,0.823922296194372,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,4P,31,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,27,NA,-0.18529775377212818,-0.5278080791273816,0.13686755175710885,-0.3177842795233405,0.823922296194372,1.2949454577067174,NA,NA,0.5995943958394542,-0.45863360688636673
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,4P,20,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,30,NA,0.313962950091113,0.8016333231859473,-0.15150118936635956,-0.3177842795233405,-0.3585120884909415,1.2949454577067174,NA,NA,0.5995943958394542,-0.45863360688636673
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,6P,45,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,30,NA,0.313962950091113,0.8016333231859473,-0.15150118936635956,-0.3177842795233405,-0.3585120884909415,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,4P,20,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,30,NA,0.313962950091113,0.13691262202928284,0.4252362928805773,2.343659061484636,-2.047704066612818,1.2949454577067174,NA,NA,0.5995943958394542,-0.45863360688636673
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,6P,45,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,30,NA,0.313962950091113,0.13691262202928284,0.4252362928805773,2.343659061484636,-2.047704066612818,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
HSP33,86,Male,Heritage,Simultaneous,26,2,0,0,0,29,5,43,Advanced,Advanced,15,15,A,6P,6,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,30,NA,0.313962950091113,0.4692729726076151,0.13686755175710885,-0.3177842795233405,0.9928414940065595,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
HSP33,86,Male,Heritage,Simultaneous,26,2,0,0,0,29,5,43,Advanced,Advanced,15,15,A,4P,31,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,30,NA,0.313962950091113,0.4692729726076151,0.13686755175710885,-0.3177842795233405,0.9928414940065595,1.2949454577067174,NA,NA,0.5995943958394542,-0.45863360688636673
HSP35,88,Female,Heritage,Simultaneous,25,2,0,0,2.5,36,4,37,Intermediate,Intermediate,17,17,A,6P,6,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,34,NA,0.9796438885754346,1.1339936737642795,0.7136050340040457,-0.3177842795233405,-0.020673692866566257,1.2949454577067174,NA,NA,-1.042749771034309,3.6817743457635435
HSP35,88,Female,Heritage,Simultaneous,25,2,0,0,2.5,36,4,37,Intermediate,Intermediate,17,17,A,4P,31,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,34,NA,0.9796438885754346,1.1339936737642795,0.7136050340040457,-0.3177842795233405,-0.020673692866566257,1.2949454577067174,NA,NA,0.5995943958394542,3.6817743457635435
HSP41,91,Male,Heritage,Simultaneous,18,2,0,0,0,29,3,39,Intermediate,Intermediate,6,7,B,4P,20,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,13,NA,-2.515181038467254,-2.521970182597375,-2.1700823772306386,-0.3177842795233405,0.317164702757809,1.2949454577067174,NA,NA,0.5995943958394542,-0.45863360688636673
HSP41,91,Male,Heritage,Simultaneous,18,2,0,0,0,29,3,39,Intermediate,Intermediate,6,7,B,6P,45,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,13,NA,-2.515181038467254,-2.521970182597375,-2.1700823772306386,-0.3177842795233405,0.317164702757809,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
HSP47,100,Male,Heritage,Simultaneous,20,2,0,0,0,30,3,34,Intermediate,Intermediate,14,11,B,4P,20,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción,25,NA,-0.518138223014289,0.13691262202928284,-1.0166074127367648,-0.3177842795233405,-0.5274312863031292,1.2949454577067174,NA,NA,0.5995943958394542,-0.45863360688636673
HSP47,100,Male,Heritage,Simultaneous,20,2,0,0,0,30,3,34,Intermediate,Intermediate,14,11,B,6P,45,0,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,25,NA,-0.518138223014289,0.13691262202928284,-1.0166074127367648,-0.3177842795233405,-0.5274312863031292,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
HSP51,105,Female,Heritage,Simultaneous,21,2,0,0,0,40,3,38,Intermediate,Intermediate,13,13,A,6P,6,1,#02: querer,querer,1263949,NA,NA,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción,26,NA,-0.35171798839320856,-0.19544772854904938,-0.439869930489828,-0.3177842795233405,0.1482455049456214,1.2949454577067174,NA,NA,-1.042749771034309,-0.45863360688636673
